,label,chroma_stft,rmse,spec_cent,spec_bw,rolloff,zcr,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19
597,9,0.37129602,0.040987592,1825.7915882994869,1605.8447364109886,3234.555441085768,0.12752625078608745,-337.11127,117.76188,-17.26299,18.960142,-23.825737,5.9539905,-18.494795,3.994775,-19.864882,4.9158616,-8.252441,-8.851288,4.925345,-11.798036,7.7736664,-10.191896,3.655938,-9.117765,-6.332413,-5.9596457
598,9,0.35866135,0.0416012,1906.402283671857,1640.4063170556706,3413.591858477046,0.13480965345636609,-351.20923,110.377464,-9.863154,25.001766,-21.450005,7.9797516,-16.490152,5.084714,-19.348627,4.8437276,-6.744603,-7.8659954,6.3659825,-10.321516,8.576202,-9.612596,2.4296823,-8.224265,-5.5729885,-5.802525
599,9,0.36754602,0.037795484,1761.2007698472676,1587.8441263213888,3186.0057346592007,0.11604313806114551,-349.5131,114.087204,-8.221142,22.97964,-17.505993,4.0851936,-16.98255,3.4135916,-16.297964,3.8148296,-6.787182,-6.6959414,6.0194306,-10.066681,5.5080905,-8.594959,3.9752095,-7.6412544,-5.6011705,-5.564314
600,9,0.3692581,0.045134816,1782.345220017895,1597.5874206087608,3222.438847686484,0.11892879710477941,-334.1016,120.57002,-15.287602,26.371233,-23.890093,3.4197538,-17.195578,3.7667785,-19.227703,5.815196,-7.601802,-8.324537,5.0419693,-10.948296,9.310934,-11.969551,2.3858771,-8.0690975,-5.8311577,-3.5059562
601,9,0.3595142,0.037808225,1777.3897775520666,1571.5644185189853,3170.3724958579237,0.1197496538191757,-353.42798,122.13459,-16.742544,24.007528,-22.86706,5.3804393,-18.39948,5.978326,-18.104227,3.98882,-9.171345,-7.4701877,7.337834,-13.325631,5.048864,-10.050626,5.2270923,-9.0039015,-7.0365953,-6.602676
602,9,0.3710659,0.036083724,1848.8934416486031,1633.7259557547075,3290.1592715236793,0.12613831511222912,-355.20273,110.15195,-8.366515,22.38369,-22.57007,3.92727,-16.156221,4.2888575,-18.400055,4.0598197,-7.303752,-7.142383,6.002109,-11.29496,6.1297903,-8.797903,4.6924877,-8.680599,-5.7249064,-5.125992
603,9,0.37591118,0.04266032,1767.0326248187248,1602.1192296710115,3221.5096866383274,0.11780937832575464,-341.39676,116.07761,-10.677606,24.523726,-17.518835,5.412974,-16.434538,4.3239255,-16.959532,4.3217764,-7.430692,-6.0630956,6.0127273,-10.331713,6.657277,-10.825794,2.4727428,-7.7799788,-4.4969563,-4.8633156
604,9,0.37657803,0.043386087,1771.5506192493547,1591.3744936325702,3169.939165144882,0.12010755037006579,-339.94327,119.06018,-9.726939,20.63579,-21.27787,5.561666,-16.875725,2.136896,-18.312363,5.308272,-8.299553,-7.607973,4.8698754,-10.998449,9.058749,-10.336633,1.5518174,-7.8935537,-4.620735,-3.6978552
605,9,0.3594103,0.0367464,1722.8691307965705,1564.6572998386705,3067.535617698457,0.1112684125870743,-352.68402,121.33792,-12.909848,23.126171,-25.771568,2.8357134,-16.23955,3.9846888,-19.80014,4.465752,-7.055853,-7.43758,6.5448766,-13.063991,6.485375,-9.052382,3.9112198,-9.152173,-6.4872365,-4.9472394
606,9,0.36805734,0.042030536,1836.317744517133,1599.6367064006654,3292.6425898407265,0.1234244237374226,-344.5641,114.84493,-13.345404,25.999716,-20.954557,6.797082,-15.225299,3.1923397,-16.96658,4.5707326,-6.999114,-5.5127726,4.722435,-11.116084,8.407855,-8.902865,2.7638924,-10.789468,-4.734683,-3.6346395
607,9,0.37198058,0.03952551,1846.2760937581802,1650.8282996514,3330.096530028541,0.12690002630369582,-339.64954,110.922935,-12.168901,22.186756,-20.839148,3.0778642,-16.596762,4.519155,-17.903357,4.6374803,-8.208918,-7.706467,4.240055,-11.279049,8.500552,-9.408404,2.8374062,-9.345238,-7.716301,-6.152843
608,9,0.37742656,0.04105357,1851.2116697560398,1621.9511729232509,3342.579787877322,0.1247915734447562,-340.5907,115.68374,-13.305786,26.67576,-20.828264,7.522279,-17.655521,1.9849728,-17.98493,5.0074105,-6.7711034,-7.474993,4.4928627,-8.684878,10.035273,-11.55028,2.681599,-7.892659,-5.576859,-3.3849108
609,9,0.37466818,0.040475864,1833.418493529193,1607.8028958585821,3253.555326196062,0.1256914168319466,-344.89844,111.2643,-10.685284,21.745127,-19.147253,5.1704383,-16.098732,4.6603584,-17.841227,2.9585674,-7.7677684,-6.6351314,5.269675,-10.383072,6.557658,-10.212201,2.8731835,-8.692491,-5.184366,-5.124109
610,9,0.35996088,0.03601596,1749.8477650624202,1626.2786646590741,3221.005523020269,0.11163783590121903,-360.13974,112.5148,-9.632612,26.047081,-19.782469,3.1736047,-17.191402,4.5840855,-18.691664,3.4679832,-7.8913937,-8.597644,6.849233,-10.355401,5.167766,-10.026317,4.4068284,-7.2955403,-6.627603,-6.104355
611,9,0.37647644,0.039900012,1793.1982809249444,1614.8614720937244,3245.821720001112,0.11862898193455912,-346.34558,117.97603,-15.998026,25.040743,-22.656588,4.285291,-20.362556,4.7442985,-18.870024,4.5084524,-8.5554905,-8.531779,6.7699575,-12.339122,6.042056,-10.977687,3.551549,-8.968767,-6.023775,-5.122457
612,9,0.3738263,0.03667314,1776.8176205923367,1599.6119079593816,3182.5099224645655,0.11975513375580496,-348.12027,117.21482,-13.221657,17.250555,-19.471317,5.655815,-17.920057,3.6583512,-17.753828,5.042631,-6.972189,-8.039797,6.9476,-10.830861,6.180608,-8.574876,3.9649827,-7.6273365,-6.561951,-6.0403028
613,9,0.36328933,0.03666776,1845.4773751535574,1645.7195997860317,3330.5548605904123,0.12421580217202012,-356.94833,112.79316,-13.458246,28.151104,-25.59814,5.499773,-17.220488,5.765802,-17.875925,3.822053,-8.702161,-8.294759,7.541425,-11.755326,4.7176895,-10.896174,5.216073,-8.513124,-6.8978024,-5.9478364
614,9,0.37390924,0.038235072,1795.6783876718746,1597.487274194412,3215.0638922818307,0.11912437415344428,-349.13498,114.357765,-13.331597,22.121496,-20.476902,3.5911162,-18.076517,4.787175,-15.163922,5.1717033,-8.528214,-7.8759675,6.0376143,-10.47475,4.9625597,-11.457215,4.291371,-8.404583,-6.5873027,-5.392223
615,9,0.37389457,0.040582888,1768.8200640566636,1590.421537991748,3207.013940958785,0.11657469191418343,-349.99448,105.91954,-5.3523297,21.13514,-15.288259,3.3043802,-13.805555,1.8093946,-15.388188,3.9008949,-6.096437,-5.864875,3.927262,-8.464864,6.255124,-9.609785,1.703086,-6.455808,-4.7766466,-6.1780705
616,9,0.3757558,0.04271249,1772.4259961324055,1583.4692856615166,3190.834872124734,0.12095183853763544,-340.7342,117.97042,-8.01328,22.589743,-22.734415,5.67249,-15.681894,2.3125007,-18.626337,4.538657,-7.3397465,-8.438814,5.3249936,-11.00921,8.125659,-10.103573,0.519241,-7.641506,-5.303433,-3.2577403
617,10,0.38112977,0.040358745,1726.9660403735095,1653.729700141559,3241.0137353666796,0.08728140721749227,-322.39075,121.139694,-20.03487,53.89416,-7.2049475,17.411,-11.826436,16.466635,-18.296383,11.562438,2.8194728,-9.164775,9.496769,-9.153059,11.316452,-5.1800747,3.8359923,-1.3567443,3.4616675,-0.63481176
618,10,0.39558846,0.034789637,1758.4338396012722,1682.3338905203789,3355.0297125943307,0.08392390673374613,-333.32257,109.89571,-15.037093,42.294914,-2.5486789,13.260161,-8.702763,14.170956,-14.948239,13.103358,5.9390116,-9.642569,8.846102,-5.9976153,9.973453,-2.9168637,1.0961001,1.0205317,2.2183454,-0.89759636
619,10,0.3874294,0.032532085,1729.2632491393802,1627.0438990583377,3200.68064592202,0.08589366050696594,-356.83148,112.13528,-15.92944,52.481945,-2.243083,18.06787,-9.661258,16.253006,-13.217264,10.712714,4.6603427,-8.59458,8.269471,-6.2930155,12.419129,-3.3914807,2.9278824,1.3468133,3.2411149,0.29011196
620,10,0.3901624,0.031023474,1705.699338777831,1650.4688315381002,3208.4264324176424,0.08386211572416796,-343.29077,117.2694,-17.223885,47.883194,-1.5680034,13.073616,-9.375658,16.47945,-15.129547,13.815616,3.1481338,-7.828679,10.285138,-8.132702,11.498666,-4.789599,2.148875,0.4056081,2.0439038,-0.35231286
621,10,0.3728882,0.039763387,1743.0885639062733,1663.6467784180973,3267.53024169166,0.08642597021333204,-323.0125,112.88455,-11.453585,50.644333,-6.052795,13.30081,-8.629027,13.750765,-16.69862,10.957004,3.5059433,-9.924775,8.522193,-6.083741,9.913234,-3.8999264,4.1160235,-0.3196778,2.7106514,-0.19657804
622,10,0.38831282,0.03854121,1767.2443973933666,1646.5769364654725,3279.155171397301,0.08939193867308437,-320.09128,112.30616,-18.978928,50.8598,-0.26855195,9.888012,-8.644495,13.947429,-17.565712,13.919139,1.9883803,-8.516943,9.289545,-7.4554453,11.231238,-5.979653,2.9787338,-0.33018637,2.6836777,-0.30813894
623,10,0.41314667,0.043849446,1661.7758411311602,1651.5789808097175,3163.4433710907265,0.07940314797794118,-305.39243,114.4306,-6.9445915,46.510765,-3.0867844,14.838443,-13.512568,12.932649,-10.983594,4.9044776,7.6879582,-9.536218,6.2702923,-3.973518,7.9147277,-2.8371572,1.4363753,0.33233646,1.4567081,-0.5338855
624,10,0.3934214,0.03263644,1757.3555015360328,1727.180635734103,3428.429268757256,0.0856763526751161,-328.64966,108.28506,-11.268188,44.94107,0.49473542,13.19113,-9.43165,14.92892,-15.954828,12.356094,6.1773877,-9.592575,9.356435,-7.0441175,10.347529,-2.9624867,0.9471481,1.6540055,1.7152096,-0.56867164
625,10,0.40646756,0.044851664,1682.9475275927198,1667.940018421769,3229.6096376590317,0.08309568044940016,-304.60733,119.36799,-12.603782,47.225975,-2.936589,17.519043,-17.740038,15.269622,-13.610772,4.7064695,7.546402,-10.504819,8.1558485,-4.809654,8.371419,-3.1411734,1.8450508,0.07427886,2.7662458,-1.2373893
626,10,0.40530154,0.02924062,1769.5990485624748,1682.3313295781034,3353.517221740156,0.08464272324883901,-332.66006,107.676834,-10.669566,46.23145,1.0106531,13.243952,-10.267575,16.308619,-11.817099,10.535542,7.1657085,-10.183715,9.352372,-4.7370453,8.870655,-1.5768353,0.91632193,1.8808095,2.784889,-0.8837587
627,10,0.3853269,0.034450278,1744.3177683500396,1702.2564815642775,3344.4214434077494,0.0848471815741099,-336.34088,112.9516,-13.619585,51.483494,1.7380178,15.707912,-14.53278,16.923306,-15.155337,10.939481,5.7076325,-12.012778,10.082648,-7.3136907,10.633862,-4.055366,-0.475728,2.2400272,1.1920311,-1.7126546
628,10,0.39834547,0.032552183,1693.7178293644024,1679.59437915864,3211.155582581511,0.08168790362567724,-341.8547,121.61493,-15.838268,43.85576,-3.051045,13.991858,-13.452295,19.559937,-18.240602,12.68363,6.4463577,-10.550852,11.944009,-8.004329,10.753911,-3.6161923,0.4935545,0.705855,2.019037,-0.8008807
629,10,0.3771763,0.03347984,1710.9677330592535,1677.3271773784895,3265.2302555993615,0.08212044069272446,-341.43277,117.04386,-16.43183,52.720383,-0.40852568,16.207788,-13.117079,16.686111,-15.503506,10.754291,4.7004824,-10.3411875,10.554422,-7.356286,11.62901,-2.0683296,1.3509884,2.3306284,3.4502687,-1.1156269
630,10,0.39483753,0.031774174,1806.8720321233411,1687.1102903110213,3368.4337982083252,0.09022054288409442,-338.90082,108.53858,-16.620173,48.346592,-0.018043494,11.339897,-9.38137,15.173281,-16.80464,15.155979,3.304566,-10.40205,10.128183,-6.6005197,10.872655,-3.8495142,2.3516252,0.053979125,2.962953,-0.7586995
631,10,0.39510357,0.031608544,1739.0843179934552,1667.6313329504437,3302.092532698215,0.0817557414618808,-349.98688,106.80931,-14.269593,51.14177,2.420668,14.496487,-9.515955,16.398788,-13.18672,10.037536,5.718075,-9.595866,9.154641,-5.992254,10.645294,-1.8257195,1.4120268,2.5753772,2.5706918,0.027331322
632,10,0.39139462,0.03246495,1681.3997164576865,1645.150554564584,3185.664070058533,0.08205770486648607,-346.74057,119.61985,-16.662766,51.37428,-1.4301647,15.235132,-12.808349,18.313314,-15.961247,10.815453,6.036573,-10.766049,10.581572,-7.7339835,11.532815,-3.3928828,-0.5436334,2.4355035,1.3915943,-1.5621238
633,10,0.38663736,0.03391697,1743.2584309559502,1691.169842678807,3309.575820781129,0.08358490651606038,-338.97754,113.7829,-15.794668,49.706673,-0.20958263,17.441105,-11.768405,16.316526,-14.800727,12.646954,5.529566,-10.087584,9.415744,-7.5831785,10.701861,-4.3562617,1.2344828,0.89493126,1.8797773,-0.14432667
634,10,0.40281028,0.032074653,1745.2946886637378,1691.7003442958478,3338.521479084027,0.08447265625,-342.32172,115.513824,-15.660123,51.45107,-2.1467903,15.042358,-11.733802,17.290804,-14.553742,10.933578,5.54307,-10.224206,10.180625,-6.5382524,11.123595,-3.454124,0.81744516,1.8252966,1.4046059,-1.3368683
635,10,0.41047862,0.040581223,1687.8365083433998,1670.2708605285156,3233.2929487198867,0.07688483365179953,-317.69595,113.02803,-11.29629,45.758484,-0.27033964,15.252382,-14.614808,13.6594515,-10.456691,7.018942,7.7955766,-8.174861,7.5498824,-3.9118583,10.379582,-3.0482054,2.01564,1.2181497,1.330287,0.82685477
636,10,0.38912705,0.03884958,1698.2826512433192,1685.9021677956268,3246.1512043011076,0.08014142771623452,-328.64474,117.36068,-15.78557,51.209335,-2.387297,14.655133,-12.123037,18.439238,-16.765976,13.223739,4.1799326,-12.092784,10.850715,-8.653706,9.534451,-4.152174,1.549006,0.027465738,2.6253128,-1.3801655
637,10,0.4061424,0.03196079,1644.7030707677025,1602.9927526436418,3045.781582575464,0.0799076800744969,-344.64706,116.80089,-11.563971,45.31166,-0.8935284,9.644577,-8.381907,14.509143,-12.8390875,10.937541,4.2565265,-5.34599,6.474806,-2.9068727,10.005454,-4.8137274,5.6331024,-2.865605,4.400607,0.42824882
638,10,0.38881192,0.029814593,1671.4606454448945,1648.502786445931,3176.5557918017125,0.07640864605505031,-353.72882,122.10718,-20.993465,49.979492,3.3600428,12.501651,-10.973731,19.339937,-18.516489,13.364154,4.2096467,-9.689376,10.418627,-7.6599364,11.307963,-3.8895528,2.0177243,-0.18627152,3.970307,-1.2098175
639,10,0.3981966,0.038908187,1658.00245624976,1616.9548160066086,3094.977118430123,0.08159606744630418,-327.41547,118.37998,-16.880848,48.31092,-3.1145298,13.215804,-7.872676,12.9616995,-16.477682,13.639274,2.9459126,-8.513055,7.392578,-5.6493006,9.4278145,-4.6605577,4.184067,-3.0667706,4.853022,-1.6270416
640,10,0.39693776,0.030429881,1753.486503205439,1682.2567960676226,3335.538163790393,0.08389102711397059,-346.17502,113.76775,-15.748217,48.906788,-1.9601185,14.320358,-11.766653,18.28072,-14.262429,11.92132,5.4626584,-9.090873,11.304075,-6.7618637,11.855879,-2.4012635,2.037486,2.8101192,3.154065,-0.6676786
641,10,0.41186148,0.026076633,1783.2779128750929,1729.3521163566477,3437.2125489792957,0.08337459032749613,-370.01254,115.72511,-17.103836,49.452484,-1.6469458,16.021692,-14.539815,20.971611,-15.900345,12.62011,8.189877,-10.294585,12.052102,-5.943118,11.702615,-2.691496,2.1422908,2.1367779,3.0374494,-0.87490284
642,10,0.4062168,0.03517943,1716.3850584317752,1652.5715698861227,3238.68458278408,0.08146776134384674,-326.13846,113.49849,-14.011859,42.255013,-0.49495637,14.333723,-11.63328,15.003256,-11.653559,8.913709,7.0431757,-7.790934,8.55471,-4.3579297,9.824436,-3.2833982,1.9966757,0.9326897,1.5828397,-0.18818101
643,10,0.38859603,0.034197457,1726.0872341569218,1662.6291192987603,3246.917866331874,0.08407715599603328,-337.68204,114.23878,-15.298024,49.51909,1.0391283,14.490932,-11.374667,15.610442,-16.039347,10.958193,3.191505,-9.213967,9.716813,-7.372003,11.72179,-4.109843,1.5352964,1.1951711,1.581242,-0.22140257
644,10,0.40070602,0.027560668,1727.9112303911352,1682.2620791731122,3278.9885057384386,0.08203332859665248,-353.83926,118.356606,-15.506474,49.732117,-1.8344175,15.103314,-12.521538,18.161211,-14.775421,12.481734,7.487723,-8.625437,10.315804,-6.4732018,12.988698,-3.611008,1.864935,2.9438891,1.714973,-0.23949076
645,10,0.39166364,0.037063576,1725.067685428637,1643.9465120152668,3202.7348001674973,0.08438441037393576,-325.1935,121.40034,-22.928621,53.179676,-6.0251975,13.753227,-9.735881,15.0182705,-16.948439,14.355161,2.2425828,-8.110197,7.439343,-6.023659,10.519256,-6.2004895,6.308604,-3.4177148,6.135242,-1.9743915
646,10,0.4084622,0.02726037,1770.3763818806747,1716.8834822302088,3392.7628177607394,0.08381298525783669,-356.3379,117.087776,-18.10336,51.379143,-1.7108065,16.219286,-14.35596,20.011635,-16.577883,11.4816675,7.208836,-10.51388,11.480115,-7.307785,11.040228,-1.1441169,1.9261937,1.1502228,4.436349,-2.006679
647,10,0.4055257,0.026771868,1712.1015549312917,1694.2982236158539,3321.2424169014853,0.07718301778976393,-367.93005,112.43264,-13.832799,47.221855,1.8791023,14.6034565,-10.951821,19.02533,-14.065076,10.663867,6.469345,-9.079843,10.494269,-5.0509734,11.342936,-2.0141826,1.9754132,1.8354877,3.0130918,-0.6688856
648,10,0.38854825,0.034251615,1821.315067648154,1722.0818145866585,3483.587268557711,0.08941329152960527,-340.32343,104.880516,-15.369907,55.34195,0.41422614,15.5523205,-11.884835,16.116444,-13.764118,11.099436,4.2247915,-11.067928,8.685038,-6.291092,10.291578,-3.4654536,2.0960371,2.0226748,2.5843892,-1.6563947
649,10,0.38176647,0.03752027,1726.0286268903455,1662.2434935767049,3252.82616393854,0.08263744436919504,-327.83133,116.42243,-18.088036,52.02853,-1.3865632,13.346005,-9.6557865,15.986638,-17.59685,12.82967,1.7813271,-9.687514,9.974673,-9.160858,11.373518,-4.363353,2.2524266,0.3700056,2.7733114,-0.82399815
650,10,0.3895902,0.041977547,1728.1360228049223,1684.382934136137,3289.259276965823,0.08329957188467492,-316.09964,114.190956,-14.761827,54.96532,-0.47591823,15.045273,-11.468042,16.859861,-17.182446,10.623389,3.4469407,-10.314547,10.232632,-7.993199,10.5824995,-4.087799,2.1752121,0.9456841,2.3548732,-0.43234673
651,10,0.38092086,0.037511885,1659.4104413418095,1690.0492103479637,3226.9471537587074,0.0753840868687113,-336.0251,116.453865,-11.605219,49.63024,-1.9820409,15.000847,-11.55227,15.605637,-16.312796,9.994532,4.6134467,-10.09313,9.338599,-7.64627,10.553514,-3.507294,0.9410151,1.0875561,1.206576,-1.1163014
652,10,0.38307187,0.031950235,1713.6732691590828,1682.6824671657782,3258.1594650221314,0.08220018321884674,-345.00327,111.04351,-9.911313,46.935535,0.3022552,15.463728,-10.658759,16.19853,-14.316385,10.279248,4.7220597,-8.542687,8.955667,-6.20178,11.964748,-3.4984956,2.4456966,1.9452517,2.5492704,0.95917374
653,10,0.40660438,0.026634283,1757.3573840023425,1723.029402252028,3415.0960160482778,0.08081810540828173,-363.50943,113.7253,-13.326311,49.132355,-0.05299949,16.895906,-11.939186,18.60819,-14.049655,12.28921,6.356536,-8.685859,10.877097,-6.7679944,11.29781,-3.2146993,1.8222036,1.7336562,2.8285725,-0.31388006
654,10,0.40208474,0.030549573,1745.1430943122662,1706.9667605815482,3340.208968880007,0.0833343411377709,-336.556,113.24217,-14.22603,44.463066,-0.02710301,15.146554,-9.935852,17.113466,-15.938277,12.586267,6.6112723,-9.387708,10.995742,-6.6687284,10.574731,-2.5163443,1.1889335,1.8328928,2.601652,-1.0420064
655,10,0.40158066,0.028205099,1699.1935539582641,1671.1252974744903,3251.9970022857005,0.07633967443885449,-362.15656,118.35531,-15.95545,48.809204,-0.53827554,16.226784,-11.979885,19.168812,-15.149677,11.914284,6.755641,-9.426451,10.334415,-6.3012295,12.182379,-3.2508104,2.1378877,1.1808251,2.4567406,-0.13488865
656,10,0.41081575,0.028903855,1710.7765791333466,1689.9674282151695,3296.5342329751597,0.07945454600425697,-354.66223,118.5334,-19.70829,48.55655,1.4772636,15.677178,-12.523194,18.986849,-15.631313,13.327989,5.9799414,-8.806849,10.674934,-7.926577,11.71543,-3.819351,1.1489645,1.036711,2.968528,-0.40436155
657,10,0.38907385,0.035921205,1754.8536491566244,1692.572487455074,3299.700880493542,0.08494468665344428,-333.62027,113.70397,-14.778517,49.31639,-3.7652373,12.139726,-8.74862,17.311996,-18.716059,15.159826,4.3776855,-9.9615,10.852151,-8.034826,12.064399,-3.8707998,2.166857,0.5804087,2.5492723,-1.2499957
658,10,0.39187858,0.030151872,1667.1685188502424,1680.0064410644877,3214.9680595279847,0.07505869201093267,-355.67694,115.14767,-15.421315,50.815887,4.1129003,15.059736,-12.075762,20.084747,-13.871693,11.674882,5.5674205,-8.668364,10.164541,-7.542822,10.525602,-3.4189286,2.077052,1.1620909,3.0308895,-0.408962
659,10,0.3971363,0.041563965,1607.9778745680062,1652.074823391902,3070.8480976683436,0.07523008175309598,-317.24194,122.88571,-13.064693,47.806023,-4.100121,18.342918,-17.200863,14.8731165,-11.616219,6.6706414,8.168762,-8.270842,7.8866735,-4.9338937,10.496607,-4.2802215,2.1729994,0.27147418,1.5550184,0.09159055
660,10,0.3950098,0.032343034,1730.7250849730087,1674.8373437863195,3241.384566457648,0.08460549747242647,-345.65073,112.543236,-12.2072315,47.652054,-2.0387924,16.467567,-11.673874,15.303793,-13.008296,11.484709,4.991019,-6.6104636,9.166481,-7.5992026,11.982558,-2.9631371,2.268219,1.2005719,2.2424984,-0.0013476156
661,10,0.3961111,0.040427174,1726.2814455782488,1680.3370113126466,3286.8384582708495,0.08586871734713622,-321.54025,115.954185,-16.538694,51.522465,-5.527241,14.782112,-9.602989,14.437805,-17.361835,12.462999,3.6242514,-9.993528,8.631015,-8.253503,11.121354,-4.5163994,1.2800028,0.46310887,1.957266,-2.075674
